,label,title
560,1,"['영업', '이익', '분기', '더욱', '개선', '내다봤']"
561,1,"['카즈', '기프', '츠베트', '메트', '오토', '텍', '카자흐스탄', '주', '변국', '광물', '가공', '야금', '공장', '관련', '서비스', '마케팅', '제공', '전략', '협력', '협정', '체결']"
562,1,"['렘', '콘', '지난해', '월', '칼루', '지방', '행정부', '투자', '협력', '협약', '체결']"
563,1,"['루키', '연간', '매출', '성장', '률', '이를', '전망']"
564,1,"['판매량', '거래량', '호조', '통화', '호조', '힘입', '상승', '여', '기록']"
565,1,"['순', '매출', '성장', '중동', '아프리카', '그리고', '아시아', '태평양', '호의', '지속']"
566,1,"['두', '회사', '간', '오랜', '협력', '확장', '새로운', '협약', '특정', '엔지니어', '링', '문서', '화', '기능', '라', '록스', '에테', '플랜', '이전', '포함']"
567,1,"['임명', '통해', '그룹', '내', '자본', '시장', '활동', '더욱', '조정', '고객', '전반', '서비스', '개선', '목표']"
568,0,"['비르', '칼라', '본사', '둔', '첸', '코프', '생산', '성', '높이', '자동', '화', '솔루션', '개발', '해', '전자', '반도체', '업계', '공급']"
569,0,"['증액', '따른', '후', '타마키', '오이지', '등록', '주식', '자본', '유통', '주식', '주']"
570,0,"['증가', '따라', '허', '타마키', '등록', '주식', '자본', '유통', '주식', '주']"
571,0,"['회사', '또한', '파푸아뉴기니', '여러', '프로젝트', '이상', '발전', '장비', '공급', '했으며', '여기', '리히', '르골', '바르', '실라', '형', '엔진', '개', '포함']"
572,0,"['협정', '따라', '화이자', '말', '포스', '포', '에스테라아제', '억제제', '프로그램', '비오티', '연구', '활동', '자금', '지원', '으며', '발견', '화합물', '개발', '유일', '권한', '가지']"
573,0,"['월', '일', '선물', '시장', '만기', '노바', '토르', '오이', '보유', '아메르', '스포츠', '코퍼레이션', '직접', '지분', '회사', '지분', '의결권', '분', '초과']"
574,1,"['차이', '나', '모바일', '시스템', '효율', '성', '증명', '위해', '영국', '등반', '로드', '베이버', '에베레스트', '정상', '올라', '전화', '성공', '걸', '었']"
575,0,"['이러', '테스트', '올', '여름', '까지', '상업', '활성', '화', '위한', '다양', '고객', '시험', '시범', '포함', '더', '큰', '캠페인', '일부', '사업', '라인', '노키아', '지멘스', '대표', '말']"
576,1,"['알', '스트롬', '사', '미국', '사우스캐롤라이나', '새로운', '특수', '유리', '섬유', '강화', '공장', '투자', '두', '배', '늘린다']"
577,0,"['월', '일', '헬싱', '키', '통신', '보안', '코퍼레이션', '이사회', '자세', '내용', '회장', '문의', '십시오', '유통', '헬싱', '키']"
578,0,"['파트리지아', '이미', '억', '가치', '포트폴리오', '인수', '추가']"
579,1,"['지난해', '비해', '판매량', '증가', '해', '컨', '센서스', '수치', '일치']"
580,1,"['지난', '월', '파푸아뉴기니', '본사', '둔', '계약', '체결']"
581,0,"['우토', '쿰', '푸', '오', '월', '일', '까지', '주식', '만주', '인수', '해', '억', '달러', '조성', '계획']"
582,1,"['우리', '광범위', '협력', '국내', '사업자', '시장', '입지', '강화', '시킬', '덧붙']"
583,1,"['이번', '협약', '우리', '좋', '협력', '지속', '동시', '기계', '운영', '묶여', '자본', '방출']"
584,1,"['테오', '소풀', '스', '텔', '랩스', '고성장', '제품', '함께', '버', '라이', '즌과의', '선도', '공급', '상태', '고려', '노키아', '지멘스', '나', '텔', '가치', '말']"
585,1,"['우리', '분양', '아파트', '시장', '점유', '율', '높이', '데', '성공', '국제', '건설', '서비스', '책임자', '말']"
586,1,"['캡', '맨', '파트너', '여', '우리', '사업', '더욱', '발전', '시킬', '고객', '양질', '레스토랑', '서비스', '제공', '데', '계속', '집중', '파파', '존', '러시아', '크리스토퍼', '윈', '말']"
587,1,"['물티슈', '논', '워', '븐', '플렉시블', '포장', '전문', '수오미', '넨', '분기', '분기', '순', '매출', '기록']"
588,1,"['월', '일', '통신', '소프트웨어', '개발', '사', '테크노', '멘', '오이', '브라질', '텔레콤', '모바일', '고정', '네트워크', '위한', '충전', '메시지', '시스템', '확장', '사업', '수주']"
589,1,"['고객', '신뢰', '증가', '아파트', '매매', '가속', '화', '볼']"
590,1,"['월', '일', '건설', '엔지니어링', '회사', '오늘', '노르웨이', '미', '네라', '시린', '야르', '인산염', '농축기', '확장', '위해', '수주']"
591,1,"['발', '티', '멧', '사마시', '나', '소유', '주인', '프리트', '카', '삭', '씨', '락', '베레', '본사', '둔', '회사', '안', '발', '메트', '시장', '점유', '율', '분', '높이', '희망', '말']"
592,0,"['폰세', '강력', '파트너십', '바탕', '네트워크', '조성', '현재', '보다', '더', '큰', '규모', '기업', '생산', '참여', '계획']"
593,1,"['은행', '팅', '거', '주가', '상승', '가능', '성', '보']"
594,1,"['월', '종료', '회계', '연도', '동안', '비해', '증가', '매출', '기록']"
595,1,"['협력', '더', '스위치', '컨버터', '용량', '두', '배', '늘릴']"
596,1,"['월', '의류', '체인점', '린', '덱스', '그룹', '포함', '면서', '견실', '성장', '이루', '졌']"
597,1,"['개', '양조장', '지난해', '국내', '맥주', '판매량', '억', '억', '성장']"
598,1,"['이것', '진정', '효율', '성', '새로운', '수준', '끌', '올립니다', '멧', '소', '씨', '덧붙']"
599,1,"['우리', '프레이트', '원', '스칸디나비아', '개항', '교통량', '증가', '희망']"
600,1,"['월', '일', '사회', '분기', '별', '배당금', '주당', '달러', '달러', '인상', '승인']"
601,1,"['컨테이너', '취급', '솔루션', '제공', '사업', '분야', '카고', '텍', '칼마르', '베트남', '사이공', '뉴포트', '사', '로부터', '고무', '타이어', '갠트리', '크레인', '대', '추가', '수주']"
602,1,"['빌', '핑거', '투자자', '이날', '오후', '주식', '시장', '오른', '거래', '됐']"
603,1,"['소비자', '고객', '판매', '서비스', '초점', '맞춘', '건전', '집중', '성장', '전략', '추구']"
604,1,"['런던', '암로', '라우', '타루', '키', '주식', '상향', '조정', '됐']"
605,1,"['런던', '마켓', '워치', '노키아', '녹', '인도', '개', '지점', '허치슨', '에사르', '네트워크', '운영', '위한', '서비스', '계약', '따', '냈']"
606,1,"['사우디아라비아', '북아프리카', '대표인', '장기', '전략', '관계', '위한', '기본', '협정', '체결']"
607,1,"['맥주', '회사', '올비', '경영', '라구', '티스', '맥주', '판매량', '증가', '기록', '했으며', '시장', '점유율', '기록']"
608,1,"['코펜하겐', '최고', '쇼핑가', '평방', '미터', '평방', '피트', '매장', '오늘', '개장', '여', '북유럽', '수도', '회사', '입지', '더욱', '공고히']"
609,1,"['금속', '세계', '최대', '소비', '국인', '중국', '수요', '증가', '함', '따라', '올해', '증가']"
610,1,"['밖', '크', '라모', '피', '브', '독점', '임대', '계약', '체결', '기존', '스웨덴', '시장', '맺', '임대', '계약', '더', '연장']"
611,1,"['월', '일', '오전', '인도', '고객', '보다', '나', '서비스', '제공', '성장', '인도', '시장', '비즈니스', '늘리', '위해', '인도', '새로운', '자회사', '설립']"
612,1,"['개월', '물량', '가중', '평균', '주가', '보다', '높']"
613,1,"['기업', '세계', '시장', '점유', '율', '상승', '반면', '휴대', '전화', '출하량', '나', '증가']"
614,0,"['월', '일', '노르딕', '최대', '은행', '노르', '데', '소매', '체인', '스토크', '지역', '고유', '협력', '프로젝트', '시작']"
615,0,"['개', '이상', '국가', '퍼져', '으며', '은행', '제조', '회사', '서비스', '회사', '정부', '기관', '포함', '다양', '조직', '보유']"
616,1,"['동종', '최고', '기술', '조달', '능력', '갖춘', '타사', '물류', '리더', '선정', '선도', '전문', '포장', '제조', '업체', '공급', '망', '가시', '성', '운송', '효율', '성', '위해', '완벽', '솔루션', '채택', '여', '서비스', '수준', '정시', '배송', '개선']"
617,1,"['통해', '고객', '오늘날', '보다', '최대', '배', '빠른', '속도', '모바일', '광', '대역', '서비스', '사용']"
618,0,"['아이', '켄', '스', '따르', '출판사', '단지', '다채', '로운', '책', '출판', '이상', '출판사', '정보', '개인', '화', '여', '부', '가치', '제공']"
619,1,"['툴', '로넨', '높', '고객', '관심', '피드백', '바탕', '휴대폰', '제조사', '사업자', '기업', '개발자', '포럼', '활용', '제품', '서비스', '품질', '사용', '경험', '비용', '효율', '성', '크', '높일', '설명']"
620,0,"['카', '메코', '우라늄', '추출', '회로', '건설', '위해', '최대', '달러', '선불', '투자', '예정']"
621,0,"['기관', '투자자', '주도', '설립', '었', '지만', '매년', '발표', '결과', '또한', '보', '회사', '점점', '더', '많', '고객', '다른', '이익', '단체', '관심', '가지']"
622,0,"['원래', '계약', '지난', '여름', '체결', '었']"
623,0,"['솔루션', '품질', '일본', '시장', '우리', '의지', '증명', '덧붙였']"
624,1,"['이소노', '스', '스마트폰', '부문', '리더십', '경험', '발전', '시킨', '유서', '깊', '기업']"
625,1,"['엘렉', '트', '로스', '파바', '라', '인수', '발트해', '국가', '시장', '확대', '전략', '완성']"
626,1,"['월', '일', '컨설턴트', '트레이', '너스', '하우스', '지난', '금요일', '자본', '구조', '강화', '위해', '국내', '투자자', '백만', '하이브리드', '채권', '발행', '결정']"
627,0,"['월', '일', '버지니아', '주', '알렉산드리아', '영국', '햄프셔', '애런', '모스', '핸드셋', '장식', '디자인', '개발', '미국', '특허청', '발표']"
628,0,"['월', '일', '컨설팅', '트레이', '너스', '하우스', '지난', '금요일', '자본', '구조', '강화', '위해', '국내', '투자자', '백만', '하이브리드', '채권', '발행', '결정']"
629,1,"['수리', '유지', '보수', '사업', '차지', '순', '매출액', '증가']"
630,1,"['자금', '제분소', '제품', '분야', '회사', '경쟁력', '강화', '러시아', '가공', '용', '납품', '목재', '양', '늘리', '데', '사용', '보고서']"
631,1,"['새로운', '기술', '유리', '품질', '일관', '성', '향상', '시키', '면서', '처리', '량', '증가', '시킨다']"
632,0,"['임대료', '수준', '상승', '사무실', '소매업', '임대', '부동산', '완공', '회사', '투자', '부동산', '포트폴리오', '추가', '같', '추계', '배경']"
633,1,"['바이', '살라', '그룹', '전자', '측정', '시스템', '제품', '개발', '제조', '판매', '성공', '국제', '기술', '기업']"
634,0,"['유닛', '시제품', '제작', '신', '제품', '확대', '까다로운', '테스트', '애프터서비스', '특히', '집중', '도록', '개발', '예정']"
635,1,"['우리', '회사', '운영', '서비스', '개발', '나아가', '고객', '위한', '서비스', '디지털', '화', '데', '도움', '기대']"
636,0,"['판매', '실적', '기록', '했으며', '중', '대부분', '서유럽', '고객', '수출', '인한', '성명']"
637,1,"['수집', '오류', '크', '줄', '었', '작업', '속도', '빨라졌']"
638,1,"['기존', '솔루션', '단일', '플랫폼', '결합', '함', '으로써', '구축', '비용', '절감']"
639,1,"['분기', '그룹', '세전', '손실', '축소', '었']"
640,1,"['월', '일', '금속', '제품', '회사', '분기', '순손실', '전년', '동기', '까지', '줄', '었', '어제', '발표']"
641,1,"['월', '일', '액체', '취급', '제품', '진단', '테스트', '시스템', '제조', '업체', '오늘', '월', '일', '분기', '순손실', '같', '기간', '분기', '축소', '었']"
642,1,"['섬유', '플라스틱', '제품', '제조', '업체', '수오미', '넨', '순손실', '줄', '었']"
643,1,"['금속', '제품', '회사', '컴포넌트', '오이', '오늘', '분기', '순손실', '전년', '동기', '미화', '달러', '줄', '었']"
644,1,"['스포츠', '용품', '제조', '업체', '아메르', '스포츠', '오이', '분기', '순손실', '전년', '동기', '줄', '었', '오늘']"
645,1,"['철강', '업체', '라우', '타루', '키', '월', '까지', '순손실', '전', '같', '기간', '억']"
646,1,"['첫', '개월', '동안', '탈', '바라', '순손실', '같', '기간', '축소', '었']"
647,1,"['월', '월', '까지', '회사', '순손실', '해당', '기간', '천', '축소', '었']"
648,1,"['첫', '개월', '동안', '회사', '순손실', '해당', '기간', '축소', '었']"
649,1,"['월', '일', '컴퓨터', '서비스', '회사', '자사', '순손실', '줄', '었', '오늘', '발표']"
650,1,"['새로운', '공장', '작업', '모델', '조직', '개편', '통해', '키안', '타이어', '공장', '비용', '절감', '었']"
651,1,"['월', '일', '금속', '제품', '회사', '컴', '포', '넌', '타', '첫', '개월', '간', '순손실', '같', '기간', '줄', '었', '어제']"
652,1,"['섬유', '플라스틱', '제품', '제조', '업체', '수오미', '넨', '순손실', '같', '기간', '월', '까지', '줄', '었']"
653,1,"['비해', '분기', '순손실', '전', '해당', '기간', '억', '축소', '됐']"
654,1,"['분기', '라우트', '순손실', '같', '기간', '축소', '었']"
655,1,"['뉴스', '월', '일', '인쇄', '회로', '기판', '제조', '업체', '오늘', '순손실', '첫', '개월', '동안', '줄', '었']"
656,1,"['그러나', '메차', '리토', '분기', '순손실', '전', '줄', '었']"
657,1,"['월', '일', '소프트웨어', '하드웨어', '개발', '업체', '첫', '개월', '동안', '순손실', '전', '같', '기간', '줄', '었', '발표']"
658,1,"['희석', '주당', '손실', '축소', '었']"
659,1,"['운항', '단가', '하락']"
660,1,"['분기', '손실', '분기', '손실', '보다', '더', '었']"
661,1,"['셀', '소프트웨어', '기반', '기능', '기성', '실리콘', '사용', '여', '기능', '개발', '가속', '화', '제품', '비용', '절감']"
662,1,"['따르', '신', '기술', '솔루션', '네트워크', '구축', '비용', '주파수', '운영', '네트워크', '구축', '비용', '분', '수준']"
663,1,"['새로운', '팩스', '선박', '가격', '현재', '보다', '낮']"
664,0,"['이러', '감축', '관련', '마지막', '실직', '중', '발생']"
665,1,"['프로그램', '목표', '천만', '구조', '비용', '절감']"
666,0,"['분기', '실적', '아일랜드', '생산', '유인물', '감축', '위한', '억', '원', '자금', '포함']"
667,1,"['연료', '소비', '온실가스', '배출', '줄이', '위해', '운송', '대리점', '긴밀히', '협력']"
668,2,"['월', '일', '본사', '둔', '철강', '제조', '업체', '라우', '타루', '키', '오이', '오늘', '분기', '전년', '동기', '이익', '예상', '보다', '큰', '하락', '발표']"
669,2,"['뉴스', '월', '일', '철강', '제조', '업체', '라우', '타루', '키', '오늘', '분기', '예상', '보다', '큰', '세전', '손실', '떨어졌', '발표']"
670,2,"['이전', '회계', '기간', '가까웠', '세금', '이전', '결과', '거의', '감소']"
671,2,"['회사', '이익', '영업', '손실', '미끄러졌']"
672,2,"['월', '일', '건설', '엔지니어링', '회사', '오늘', '분기', '작년', '동기', '순이익', '순손실', '떨어졌']"
673,2,"['크', '라모', '세전', '이익', '세전', '손실', '미끄러졌']"
674,2,"['솔루션', '공급', '업체', '오늘', '분기', '순손실', '전년', '동기', '감소']"
675,2,"['전년도', '백만', '순이익', '백만', '순손실', '기록']"
676,2,"['분기', '세전', '이익', '분기', '감소', '였']"
677,2,"['뉴스', '월', '일', '부동산', '투자자', '오늘', '순손실', '떨어졌']"
678,2,"['뉴스', '월', '일', '기반', '둔', '철강', '제조', '업체', '라우', '타루', '키', '오이', '루키', '오늘', '그것', '순이익', '상반기', '순손실', '억', '떨어졌']"
679,2,"['세전', '이익', '전', '비해', '감소']"
680,2,"['세전', '이익', '월', '까지', '전년도', '비해', '감소']"
681,2,"['세금', '전', '이익', '재작년', '감소']"
682,2,"['세전', '이익', '낮', '졌']"
683,2,"['해당', '기간', '비해', '분기', '법인세', '전', '수익', '떨어졌']"
684,0,"['국가', '프로그램', '마련', '었', '법률', '조항', '개발', '었', '으며', '기술', '단지', '기능', '위한', '규칙', '규범', '문서', '명시', '었']"
685,1,"['월', '월', '법인세', '전', '실적', '해당', '기간', '증가', '였']"
686,1,"['레티그', '일가', '소유', '보어', '최근', '소규모', '해운', '사', '인수', '통해', '성장']"
687,1,"['계획', '연간', '비용', '절감', '달성', '추산']"
688,1,"['제약', '회사', '오리온', '분기', '세금', '전', '수익', '같', '기간', '증가', '보', '였']"
689,1,"['덴마크', '단스케', '은행', '삼포', '은행', '세금', '전', '수익', '보', '였']"
690,1,"['기간', '세후', '이익', '작년', '까지', '올랐']"
691,1,"['세전', '이익', '전년도', '보다', '증가', '였']"
692,2,"['러시아', '건축비', '많이', '올랐']"
693,0,"['네스', '테', '오일', '네덜란드', '로테르담', '억', '추정', '비용', '들여', '바이오디젤', '생산', '시설', '건설', '라며', '프랑스', '본사', '둔', '테크', '닙을', '프로젝트', '주', '계약자', '지목']"
694,0,"['유럽', '중앙은행', '이르', '하반기', '기준', '금리', '인상', '예상']"
695,2,"['월', '일', '측정', '장비', '제조', '업체', '상반기', '순손실', '전년', '동기', '확대', '었', '오늘']"
696,2,"['전력', '공급', '솔루션', '시스템', '공급', '업체', '에포', '레', '오이', '순손실', '회계', '연도', '월', '일', '종료', '회계', '연도', '분기', '확대', '었']"
697,2,"['뉴스', '월', '일', '비즈니스', '정보', '시스템', '개발', '업체', '오늘', '분기', '순손실', '같', '기간', '확대', '었']"
698,2,"['데이터', '북미', '생산자', '펄프', '재고', '감소', '다는', '보여', '준다고', '덧붙였']"
699,2,"['엘코', '텍', '그룹', '최근', '전년', '마지막', '개월', '동안', '분기', '연속', '억', '크', '온', '이상', '큰', '손실', '입', '었', '발표']"
700,1,"['올해', '라우트', '순', '매출', '증가', '예상', '영업', '결과', '긍정', '일', '전망']"
701,1,"['매출액', '특히', '분기', '서비스', '수요', '증가', '사업', '전반', '성장', '인해', '백만', '백만', '급증']"
702,1,"['따라', '현재', '순', '매출', '증가', '영업', '실적', '긍정', '일', '예상']"
703,1,"['베이징', '올림픽', '전', '서비스', '홍보', '위해', '최대', '이동', '통신사', '차이', '나', '모바일', '소셜', '네트워크', '서비스', '사이', '시', '밀라', '협약', '체결', '었', '최신', '뉴스', '보도']"
704,1,"['배송', '분기', '동안', '증가', '운영', '효율', '성', '향상', '었', '최고', '경영자', '말']"
705,1,"['아토믹', '살로몬', '윌슨', '속한', '세계', '스포츠', '용품', '제조', '업체', '아메르', '스포츠', '매출', '호조', '비용', '절감', '분기', '순이익', '증가', '달러', '기록']"
706,0,"['수출', '우리', '매출', '이상', '차지', '때문', '글래스', '톤', '라는', '이름', '또한', '진정', '국제', '운영', '기업', '반영', '카이로', '사장', '겸', '미카', '세', '이토', '비르', '타', '설명']"
707,0,"['새로운', '주', '월', '일', '임시', '주주', '총회', '결의', '기초', '주식', '증자', '오늘', '무역', '등기부', '등록', '었']"
708,1,"['급속', '확장', '인해', '탈린', '사', '담항', '통한', '여객', '수송량', '탈', '링크', '시장', '점유', '율', '월', '비해', '월', '달했']"
709,1,"['산업', '투자자', '파노', '스타', '야', '오이', '헬싱키', '헬싱', '키', '월', '일', '금요일', '폐기물', '처리', '장비', '제조', '업체', '코스파', '오이', '지분', '전량', '인수', '계약', '체결', '발표']"
710,1,"['주가', '오른', '오른', '오른', '기록']"
711,2,"['가장', '최근', '분기', '운영', '부문', '현금', '흐름', '최저치', '기록']"
712,1,"['두', '대출', '모두', '쇼핑', '센터', '재', '개발', '사업', '만기', '채무', '재', '융자', '전략', '투자', '재원', '마련', '사용', '예정']"
713,1,"['주가', '전날', '보다', '원', '오른', '마감', '이틀', '연속', '하락세', '마감']"
714,1,"['주당', '순이익', '손실', '증가']"
715,1,"['주당', '순이익', '손실', '보다', '증가', '였']"
716,1,"['영업', '이익', '전년', '대비', '영업', '손실', '보다', '증가', '총', '영업', '이익', '기록']"
717,1,"['영업', '익', '분기', '손실', '증가']"
718,1,"['반복', '항목', '포함', '영업', '실적', '억', '적자', '억', '상승', '였']"
719,1,"['소매', '업체', '티', '마', '분기', '분기', '매출', '손실', '증가', '보']"
720,1,"['주당', '순이익', '증가']"
721,1,"['영업', '익', '분기', '손실', '보다', '증가', '총', '영업', '이익', '기록']"
722,1,"['영업', '이익', '전년도', '적자', '증가', '였']"
723,1,"['투자', '운영', '상', '변화', '통해', '근로', '시간', '추가', '최적', '화', '으며', '따라', '추가', '비용', '절감', '효과', '얻']"
724,1,"['옥', '메', '틱', '제품', '고객', '위한', '부', '가치', '창출', '첨단', '기술', '전문', '지식', '혁신', '제품', '개발', '매우', '효율', '생산', '공정', '바탕']"
725,0,"['주주', '전체', '이름', '코드', '생', '자세', '내용', '문의', '십시오']"
726,1,"['월', '일', '문구', '선물', '소매', '업체', '오늘', '성장', '힘입', '월', '순', '매출', '전년', '동기', '대비', '증가', '기록', '했으며', '발틱', '스', '수요', '여전히', '약세', '보였']"
727,1,"['월요일', '시', '분', '현지', '시간', '코펜하겐', '증권거래소', '바이에른', '노르딕', '주가', '지난', '달', '하락', '뒤', '오른', '거래', '됐']"
728,1,"['예', '순', '매출', '분기', '보다', '증가', '분기', '마이너스', '증가']"
729,1,"['휴대', '전화', '판매', '억', '천만', '증가', '기업', '용', '솔루션', '판매', '억', '천', '백만', '감소']"
730,2,"['가격', '상승', '인해', '포장', '생산', '업체', '허', '타마키', '햄프셔', '공장', '일자리', '잃', '었']"
731,2,"['하지만', '급격히', '증가', '비용', '화', '강세', '업계', '전체', '도전', '었', '그것', '우리', '결과', '영향', '미쳤']"
732,2,"['정도', '성장률', '국가', '채무', '갚', '뼈아프']"
733,2,"['영업', '손실', '손실', '증가', '였']"
734,2,"['라구', '티스', '대주주', '에스토니아', '사', '제공', '장기', '대여', '이자', '리타', '지급', '또한', '손실', '더']"
735,2,"['현재', '로선', '발리', '오', '크', '걱정', '않', '지만', '출전', '금지', '오래', '지속', '경우', '상당', '문제']"
736,1,"['스', '폰다', '판매', '수익', '기록', '예정']"
737,1,"['첸', '코프', '앞서', '밝힌', '대로', '지난', '분기', '순', '매출액', '영업', '익', '긍정', '일', '전망']"
738,1,"['고객', '솔루션', '만족', '했으며', '구현', '범위', '새로운', '지역', '확대']"
739,1,"['반복', '보', '이상', '매출', '올립니다']"
740,1,"['부업', '분리', '통해', '타', '프로', '소매망', '확대', '개발', '빨라질', '전망']"
741,1,"['렌타', '크란', '전략', '협력', '우리', '새로운', '고객', '새로운', '영토', '당국', '이미', '협력', '관계', '가져다', '줍니다', '크', '라모', '관리자', '자르모', '로사', '넨', '말']"
742,0,"['팟', '이상', '우리', '위해', '일', '해', '왔', '후지쯔', '새로운', '입찰', '경쟁력', '었']"
743,1,"['지분', '매입', '완료', '후', '라트비아', '광', '대역', '인프라', '확충', '타', '기업', '인수', '새로운', '사업', '분야', '개척', '위한', '자금', '조달', '이뤄', '진다']"
744,1,"['수익', '성', '수익', '우리', '역사', '상', '최고', '해', '였', '회장', '말']"
745,1,"['정부', '제안', '평가', '데', '매우', '전문', '접근', '해', '왔']"
746,1,"['마티', '흐', '코', '라', '이시오', '최고', '경영자', '성명', '통해', '지난', '동안', '마가린', '사업', '좋', '모습', '보여', '중부', '유럽', '북유럽', '시장', '입지', '활용', '려는', '붕', '게에', '자연', '스럽', '추가', '됐', '말']"
747,1,"['이것', '와이맥스', '제품', '개발', '목표', '모든', '업체', '승리']"
748,1,"['휴대폰', '제조', '업체', '노키아', '오이와', '특허', '분쟁', '달러', '억', '원', '낙찰', '예정']"
749,1,"['전자', '제품', '제조', '업체', '엘코', '텍', '일본', '휴대폰', '제조', '업체', '협력', '협정', '체결', '얀', '코트카', '엘코', '텍', '탈린', '최고', '경영자']"
750,1,"['관리', '이사', '따르', '프로젝트', '비용', '안정', '시키', '공급', '보안', '개선']"
751,1,"['마티', '카르', '피넨', '따르', '프로즌', '푸드', '마찬가지', '좋', '결과', '올렸']"
752,1,"['바이킹', '라인', '상무', '이사', '따르', '회사', '이사회', '바이킹', '라인', '성과', '매우', '만족']"
753,1,"['운영', '효율', '성', '개선', '운영', '조정', '위한', '조치', '연간', '영구', '비용', '절감', '제공', '기대', '상반기', '동안', '대부분', '영향', '받']"
754,1,"['동시', '상트페테르부르크', '슈', '톡', '넵스키', '센터', '문', '열', '면서', '러시아', '판매', '발전', '활발', '해졌']"
755,1,"['무선', '기술', '회사', '베네', '본', '카푸', '터', '내비게이션', '플랫', '폼', '위성', '내비게이션', '음성', '안내', '서비스', '제공', '예정']"
756,1,"['바이오', '히트', '주력', '공', '급사', '중', '하나', '미국', '수년', '간', '긴밀', '협력', '관계', '유지', '해', '왔']"
757,1,"['이러', '심층', '도메인', '전문', '지식', '애플리케이션', '서비스', '관리', '아웃소싱', '서비스', '오퍼', '링', '결합', '이제', '성공', '조합', '임', '입증', '었']"
758,1,"['예상', '대로', '수요', '활발', '수주', '수준', '높', '수준', '유지']"
759,1,"['지난', '동안', '포스코', '핵심', '자산', '점차', '처분', '캘리포니아', '본사', '둔', '피트', '니스', '프로', '덕', '츠', '인터내셔널', '야구', '소프트볼', '피칭', '머신', '선두', '업체', '네', '바다', '본사', '둔', '포함', '여러', '스포츠', '용품', '제조', '업체', '인수']"
760,1,"['스푼', '카우', '펑키', '개인', '케어', '제품', '계약', '체결']"
761,1,"['수출', '순', '매출', '차지', '해', '회사', '사상', '최대', '실적', '기록']"
762,1,"['포이리에', '너지', '리투아니아', '제', '도시', '카우나스', '새', '열', '병합', '발전소', '건설사', '자문', '건설', '과정', '감독', '계약', '따', '냈']"
763,1,"['건설', '회사', '월', '일', '현지', '부동산', '회사', '부동산', '새', '사옥', '건설', '수주']"
764,0,"['카', '텍', '순', '매출액', '억', '넘어섰']"
765,1,"['코', '네', '에이커', '야드', '로부터', '완공', '예정', '첫', '번', '째', '제네시스', '유람선', '대', '맞춤', '형', '엘리베이터', '공급', '라는', '주문', '받']"
766,1,"['벽난로', '수출', '외', '안', '감석', '수요', '연초', '수준', '넘어섰', '남', '기간', '뚜렷', '차돌', '호조', '갈', '보인다']"
767,1,"['러프', '터', '레인', '컨테이너', '핸들러', '공급', '새로운', '계약', '체결']"
768,1,"['인도', '주요', '사업자', '사용', '중재', '프로비저닝', '솔루션', '상당', '장기', '주문', '인도', '내', '주요', '사업자', '받']"
769,1,"['전무', '임대', '사업', '매우', '유리', '발전', '말']"
770,1,"['영업', '따른', '순', '현금', '흐름', '플러스', '수준', '유지', '전망']"
771,1,"['가격', '중', '케스', '코', '주식', '분기', '결과', '포함', '처', '분액', '상승', '인정']"
772,1,"['올비', '올해', '월', '까지', '높', '수치', '기록']"
773,1,"['영업', '익', '향상', '었']"
774,1,"['우리', '표준', '화', '서비스', '텔라', '아니', '라', '고객', '사이', '긍정', '반응', '얻']"
775,1,"['하반기', '실적', '기대치', '웃돌']"
776,1,"['폰세', '산림', '기계', '시장', '전년', '대비', '예상', '보다', '개선', '전망']"
777,1,"['리투아니아', '제', '도시', '카우나스', '본사', '둔', '라구', '티스', '지난해', '매출', '증가', '리터', '기록']"
778,1,"['레', '이시오', '글리', '스텐', '인수', '두', '회사', '모두', '윈', '윈', '거래', '영국', '과자', '회사', '회장', '오늘', '월', '일', '저스트', '푸드', '인터뷰', '말']"
779,1,"['지분', '소유', '으며', '따라서', '가치', '상승', '억', '크로네', '벌어들입니다']"
780,1,"['탈', '비바', '라는', '또한', '연말', '전', '현금', '흐름', '긍정', '전환', '한다는', '가정', '유지']"
781,1,"['수요', '개선', '우리', '조정', '덕분', '크', '라모', '함대', '이용', '률', '상당히', '향상', '었']"
782,1,"['이번', '인수', '터키', '내', '크롬', '광석', '자원', '접근성', '개선', '전망']"
783,1,"['루키', '건설', '매년', '이상', '영업', '이익', '이상', '올리', '목표']"
784,1,"['회사', '스포츠', '용품', '수요', '추세', '꾸준', '추산', '말']"
785,1,"['예상', '시너지', '혜택', '연간', '최소', '백만']"
786,0,"['목표', '인수', '보완', '유기', '성장', '통해', '달성']"
787,1,"['그룹', '사업', '스포츠', '광범위', '포트폴리오', '모든', '주요', '시장', '입지', '의해', '균형', '이룬다']"
788,1,"['계획', '조치', '목표', '향후', '안', '상당', '절약', '달성']"
789,1,"['재', '구축', '기계', '성능', '제품', '품질', '향상', '시키', '위해', '설계', '었']"
790,1,"['이번', '거래', '루키', '회장', '올', '분기', '중', '인지', '수익', '긍정', '영향', '미칠', '보인다']"
791,1,"['상황', '정상', '화', '특히', '상트페테르부르크', '모스크바', '분양', '물량', '늘릴']"
792,1,"['이것', '델리', '지하철', '개', '엘리베이터', '성공', '설치', '반복', '명령', '대변인', '톰슨', '파이낸셜', '뉴스', '말']"
793,1,"['핀에어', '인터넷', '영업', '담당자', '미코', '투', '오마이', '넨', '고객', '원', '모든', '서비스', '곳', '예약', '됐', '말']"
